               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 318,            0.014343,           0.0052909,           0.0057481,             0.98401,                   1,             0.98792,             0.90723,           0.0072471,           0.0028023,           0.0016161,           0.0037234,           0.0037234,           0.0037234
                 319,            0.014094,           0.0059539,           0.0058843,             0.98405,                   1,             0.98792,             0.89534,           0.0073572,           0.0028154,           0.0016241,           0.0037036,           0.0037036,           0.0037036
                 320,            0.017467,           0.0069307,           0.0060112,             0.98403,                   1,             0.98833,             0.91703,            0.005831,           0.0026817,           0.0016483,           0.0036838,           0.0036838,           0.0036838
                 321,            0.014968,           0.0063612,           0.0046225,             0.98399,                   1,             0.98792,             0.87883,           0.0066826,           0.0027354,           0.0016564,            0.003664,            0.003664,            0.003664
                 322,            0.014456,           0.0063473,           0.0046537,             0.98395,                   1,             0.98792,             0.90801,           0.0064875,             0.00278,           0.0016694,           0.0036442,           0.0036442,           0.0036442
                 323,            0.012729,           0.0052638,           0.0044668,             0.98357,                   1,             0.98708,             0.89184,            0.010027,           0.0029859,           0.0016843,           0.0036244,           0.0036244,           0.0036244
                 324,             0.01839,           0.0064492,           0.0041401,             0.98369,                   1,             0.98708,             0.91061,           0.0074446,           0.0026876,           0.0016692,           0.0036046,           0.0036046,           0.0036046
                 325,              0.0141,           0.0059288,            0.006861,             0.98395,                   1,             0.98875,              0.8914,           0.0070259,           0.0026987,           0.0016285,           0.0035848,           0.0035848,           0.0035848
                 326,            0.016335,           0.0074476,           0.0028823,             0.98399,                   1,             0.98875,             0.89054,           0.0077903,           0.0028251,           0.0016273,            0.003565,            0.003565,            0.003565
                 327,            0.014653,           0.0053707,           0.0057855,             0.98404,                   1,             0.99028,             0.91814,           0.0070699,           0.0026826,           0.0015815,           0.0035452,           0.0035452,           0.0035452
                 328,            0.016033,           0.0059286,           0.0061619,             0.98414,                   1,             0.98917,             0.90602,           0.0063273,           0.0026229,           0.0015816,           0.0035254,           0.0035254,           0.0035254
                 329,            0.014069,           0.0050792,           0.0060064,             0.98458,                   1,             0.98917,             0.91105,           0.0086324,           0.0028484,           0.0015828,           0.0035056,           0.0035056,           0.0035056
                 330,            0.014185,           0.0060888,           0.0049079,             0.98456,                   1,             0.98917,             0.92188,           0.0061661,           0.0026947,           0.0015937,           0.0034858,           0.0034858,           0.0034858
                 331,            0.012345,           0.0056029,           0.0041651,             0.98422,                   1,             0.98917,             0.91217,           0.0096873,           0.0031907,           0.0015944,            0.003466,            0.003466,            0.003466
                 332,            0.018502,           0.0066544,           0.0040941,             0.98404,                   1,             0.98917,             0.89638,           0.0076017,           0.0029886,             0.00162,           0.0034462,           0.0034462,           0.0034462
                 333,            0.015882,           0.0056919,            0.007481,             0.98392,                   1,             0.98917,             0.89797,           0.0072711,           0.0029332,            0.001638,           0.0034264,           0.0034264,           0.0034264
                 334,            0.013706,           0.0057271,            0.004979,             0.98393,                   1,             0.98944,              0.9249,           0.0056233,           0.0027104,           0.0016436,           0.0034066,           0.0034066,           0.0034066
                 335,            0.012812,            0.005841,           0.0050198,             0.98405,                   1,             0.99069,             0.86136,           0.0091297,           0.0029196,           0.0016285,           0.0033868,           0.0033868,           0.0033868
                 336,            0.016417,           0.0057785,           0.0057607,             0.98423,                   1,             0.98944,             0.90094,           0.0063198,           0.0027081,           0.0016233,            0.003367,            0.003367,            0.003367
                 337,            0.015291,           0.0055571,           0.0042933,             0.98438,                   1,             0.98708,             0.87425,           0.0077136,           0.0029171,           0.0015975,           0.0033472,           0.0033472,           0.0033472
                 338,            0.013501,           0.0055291,           0.0040839,             0.98449,                   1,             0.98639,             0.92305,           0.0051434,           0.0026909,           0.0015885,           0.0033274,           0.0033274,           0.0033274
                 339,            0.012104,           0.0062715,           0.0035012,             0.98466,                   1,             0.98389,             0.89252,           0.0067356,           0.0028479,           0.0015488,           0.0033076,           0.0033076,           0.0033076
                 340,            0.015741,           0.0057809,           0.0060308,             0.98448,                   1,             0.98389,             0.89261,           0.0070372,           0.0028387,           0.0015218,           0.0032878,           0.0032878,           0.0032878
                 341,            0.014591,           0.0061002,           0.0047525,             0.98449,                   1,             0.98389,             0.91145,           0.0072301,           0.0027781,           0.0015044,            0.003268,            0.003268,            0.003268
                 342,            0.013395,           0.0061685,            0.006745,             0.98428,                   1,             0.98389,             0.90371,           0.0055114,           0.0026027,           0.0014905,           0.0032482,           0.0032482,           0.0032482
                 343,            0.010593,           0.0060599,           0.0037151,             0.98408,                   1,             0.98389,             0.86583,           0.0086395,           0.0028588,           0.0014618,           0.0032284,           0.0032284,           0.0032284
                 344,            0.017361,           0.0059059,           0.0055551,             0.98402,                   1,             0.98389,             0.87093,           0.0079997,           0.0029113,           0.0014619,           0.0032086,           0.0032086,           0.0032086
                 345,            0.016063,           0.0064612,           0.0043481,             0.98399,                   1,             0.98389,             0.91646,           0.0068346,           0.0027437,           0.0014689,           0.0031888,           0.0031888,           0.0031888
                 346,            0.012973,           0.0054687,           0.0039397,             0.98402,                   1,             0.98389,             0.88879,           0.0070144,           0.0027684,           0.0014537,            0.003169,            0.003169,            0.003169
                 347,            0.012028,           0.0060869,           0.0034573,             0.98421,                   1,             0.98319,             0.90328,           0.0071315,           0.0027817,           0.0014406,           0.0031492,           0.0031492,           0.0031492
                 348,            0.015595,           0.0055606,           0.0030223,             0.98423,                   1,             0.98236,               0.909,           0.0065701,           0.0026729,           0.0014253,           0.0031294,           0.0031294,           0.0031294
                 349,            0.014355,           0.0058143,            0.003406,             0.98435,                   1,             0.98236,             0.90648,           0.0062241,           0.0026578,           0.0014191,           0.0031096,           0.0031096,           0.0031096
                 350,            0.013506,           0.0055342,            0.003141,             0.98434,                   1,             0.98236,             0.90499,           0.0071362,           0.0027307,           0.0014061,           0.0030898,           0.0030898,           0.0030898
                 351,            0.012972,           0.0056401,           0.0029539,             0.98447,                   1,             0.98278,             0.86371,           0.0078645,           0.0029375,           0.0013965,             0.00307,             0.00307,             0.00307
                 352,            0.018066,           0.0063156,           0.0034173,             0.98443,                   1,             0.98278,             0.93077,            0.006013,           0.0026995,           0.0013905,           0.0030502,           0.0030502,           0.0030502
                 353,            0.014187,           0.0055584,           0.0028529,             0.98446,                   1,             0.98389,             0.87761,            0.007826,           0.0027544,           0.0013797,           0.0030304,           0.0030304,           0.0030304
                 354,            0.014225,           0.0063419,           0.0053546,             0.98442,                   1,             0.98389,             0.92016,           0.0062043,           0.0025796,           0.0013791,           0.0030106,           0.0030106,           0.0030106
                 355,             0.01072,           0.0055479,           0.0033083,             0.98465,                   1,             0.98514,              0.9056,           0.0057889,           0.0025649,           0.0013736,           0.0029908,           0.0029908,           0.0029908
                 356,            0.012116,            0.005177,           0.0046212,             0.98468,                   1,             0.98514,             0.89873,           0.0068944,           0.0027109,           0.0013684,            0.002971,            0.002971,            0.002971
                 357,            0.014372,            0.005533,           0.0052944,             0.98467,                   1,             0.98556,             0.91812,           0.0055712,           0.0025533,           0.0013593,           0.0029512,           0.0029512,           0.0029512
                 358,            0.013017,            0.005283,           0.0068141,              0.9847,                   1,             0.98639,             0.92807,           0.0051876,           0.0025489,           0.0013628,           0.0029314,           0.0029314,           0.0029314
                 359,            0.011545,           0.0049104,           0.0043181,             0.98467,                   1,             0.98667,             0.88303,           0.0090588,           0.0028647,           0.0013534,           0.0029116,           0.0029116,           0.0029116
                 360,            0.017677,           0.0057583,           0.0039608,             0.98468,                   1,             0.98667,             0.91414,           0.0065509,           0.0026152,           0.0013457,           0.0028918,           0.0028918,           0.0028918
                 361,            0.013826,           0.0059019,           0.0034599,             0.98467,                   1,             0.98639,             0.91518,           0.0062267,           0.0025895,           0.0013449,            0.002872,            0.002872,            0.002872
                 362,            0.011726,           0.0050425,           0.0033278,             0.98469,                   1,             0.98597,             0.92942,            0.005219,              0.0025,           0.0013488,           0.0028522,           0.0028522,           0.0028522
                 363,            0.011308,           0.0056193,           0.0032498,             0.98471,                   1,             0.98431,             0.91355,           0.0064288,           0.0025871,           0.0013383,           0.0028324,           0.0028324,           0.0028324
                 364,            0.015885,            0.006175,             0.00431,             0.98466,                   1,             0.98472,             0.89887,           0.0064603,           0.0026384,            0.001337,           0.0028126,           0.0028126,           0.0028126
                 365,            0.013447,           0.0050896,           0.0046198,             0.98471,                   1,             0.98431,             0.90366,           0.0059834,           0.0025941,           0.0013244,           0.0027928,           0.0027928,           0.0027928
                 366,             0.01412,           0.0052425,           0.0031967,             0.98471,                   1,             0.98389,             0.91687,           0.0051451,           0.0025239,           0.0013222,            0.002773,            0.002773,            0.002773
                 367,            0.012829,           0.0058429,           0.0037579,             0.98456,                   1,             0.98319,             0.90385,           0.0062664,           0.0026203,           0.0013054,           0.0027532,           0.0027532,           0.0027532
                 368,            0.014817,           0.0057007,           0.0048779,             0.98452,                   1,             0.98278,             0.93341,           0.0050894,            0.002496,           0.0013078,           0.0027334,           0.0027334,           0.0027334
                 369,            0.013223,           0.0058839,           0.0033921,             0.98443,                   1,             0.98361,             0.88858,           0.0066573,           0.0025971,           0.0012958,           0.0027136,           0.0027136,           0.0027136
                 370,            0.014019,           0.0054782,            0.003677,             0.98445,                   1,             0.98319,             0.90724,           0.0068358,           0.0026227,           0.0012894,           0.0026938,           0.0026938,           0.0026938
                 371,            0.013047,           0.0060343,           0.0032446,             0.98446,                   1,             0.98319,             0.90817,           0.0057146,           0.0024896,           0.0012859,            0.002674,            0.002674,            0.002674
                 372,            0.014118,           0.0057824,           0.0025305,             0.98445,                   1,             0.98319,             0.92287,           0.0060201,           0.0025454,           0.0012874,           0.0026542,           0.0026542,           0.0026542
                 373,            0.013003,           0.0055569,           0.0060586,             0.98443,                   1,             0.98278,             0.93415,            0.005113,           0.0024655,           0.0012828,           0.0026344,           0.0026344,           0.0026344
                 374,            0.010798,           0.0054589,           0.0041669,              0.9844,                   1,             0.98278,             0.93962,           0.0047429,           0.0024275,           0.0012824,           0.0026146,           0.0026146,           0.0026146
                 375,            0.011131,           0.0058413,           0.0053241,             0.98436,                   1,             0.98319,             0.91036,            0.006217,           0.0025761,           0.0012658,           0.0025948,           0.0025948,           0.0025948
                 376,            0.012396,           0.0058724,           0.0054424,             0.98438,                   1,             0.98361,             0.93333,           0.0056409,           0.0025074,           0.0012613,            0.002575,            0.002575,            0.002575
                 377,            0.013243,           0.0056167,           0.0041421,             0.98432,                   1,             0.98389,             0.89947,           0.0062033,           0.0026205,           0.0012514,           0.0025552,           0.0025552,           0.0025552
                 378,            0.012087,            0.005769,           0.0029939,             0.98433,                   1,             0.98472,             0.92508,            0.005012,           0.0025123,           0.0012549,           0.0025354,           0.0025354,           0.0025354
                 379,            0.011122,           0.0048642,           0.0050029,              0.9843,                   1,             0.98514,             0.89519,           0.0070882,           0.0028057,           0.0012399,           0.0025156,           0.0025156,           0.0025156
                 380,            0.013981,           0.0058654,           0.0039688,             0.98428,                   1,             0.98514,             0.90861,           0.0062804,           0.0027218,           0.0012461,           0.0024958,           0.0024958,           0.0024958
                 381,            0.013696,           0.0053409,           0.0062529,             0.98417,                   1,             0.98514,             0.92669,           0.0056672,           0.0026425,           0.0012456,            0.002476,            0.002476,            0.002476
                 382,            0.014025,           0.0051106,           0.0067303,             0.98409,                   1,             0.98514,             0.94688,           0.0056491,           0.0026587,           0.0012624,           0.0024562,           0.0024562,           0.0024562
                 383,            0.011801,           0.0057644,            0.004284,             0.98392,                   1,             0.98556,             0.88761,           0.0076612,           0.0028954,            0.001268,           0.0024364,           0.0024364,           0.0024364
                 384,            0.014119,           0.0061789,           0.0051231,             0.98395,                   1,             0.98556,              0.9276,           0.0059041,           0.0027002,           0.0012812,           0.0024166,           0.0024166,           0.0024166
                 385,            0.012459,           0.0050297,           0.0056489,             0.98393,                   1,             0.98556,              0.9054,            0.005842,           0.0027036,           0.0012844,           0.0023968,           0.0023968,           0.0023968
                 386,            0.012368,           0.0055822,           0.0045112,             0.98392,                   1,             0.98556,             0.93182,           0.0047622,            0.002593,           0.0012888,            0.002377,            0.002377,            0.002377
                 387,            0.011207,           0.0055215,            0.003479,             0.98403,                   1,             0.98639,             0.92958,           0.0054931,           0.0026471,           0.0012947,           0.0023572,           0.0023572,           0.0023572
                 388,            0.012706,           0.0056586,           0.0042466,             0.98406,                   1,              0.9875,             0.90178,           0.0056505,           0.0026593,           0.0012931,           0.0023374,           0.0023374,           0.0023374
                 389,            0.013959,           0.0055737,           0.0053946,             0.98403,                   1,              0.9875,             0.92988,           0.0057557,           0.0026638,           0.0012883,           0.0023176,           0.0023176,           0.0023176
                 390,            0.011655,            0.005317,           0.0025304,             0.98405,                   1,             0.98833,             0.93243,           0.0048922,           0.0025599,           0.0012891,           0.0022978,           0.0022978,           0.0022978
                 391,            0.011918,           0.0051197,           0.0038646,             0.98399,                   1,             0.98944,             0.90517,           0.0076145,           0.0027929,           0.0012741,            0.002278,            0.002278,            0.002278
                 392,            0.014163,           0.0057398,           0.0030567,             0.98398,                   1,             0.98917,             0.93394,            0.005298,           0.0025324,           0.0012801,           0.0022582,           0.0022582,           0.0022582
                 393,            0.012239,           0.0049533,           0.0037946,             0.98395,                   1,             0.98792,             0.89704,           0.0057097,           0.0025076,            0.001275,           0.0022384,           0.0022384,           0.0022384
                 394,            0.011915,           0.0053061,           0.0051722,             0.98391,                   1,             0.98708,             0.92713,           0.0050849,           0.0024798,           0.0012785,           0.0022186,           0.0022186,           0.0022186
                 395,            0.010754,           0.0049724,           0.0039299,             0.98393,                   1,             0.98639,             0.88166,           0.0080698,           0.0028679,           0.0012752,           0.0021988,           0.0021988,           0.0021988
                 396,            0.013608,           0.0057047,           0.0034556,             0.98398,                   1,             0.98597,             0.93486,           0.0057676,           0.0026464,           0.0012679,            0.002179,            0.002179,            0.002179
                 397,            0.011765,           0.0053921,            0.005327,             0.98398,                   1,             0.98597,             0.93232,           0.0054842,           0.0025168,           0.0012586,           0.0021592,           0.0021592,           0.0021592
                 398,             0.01147,           0.0058299,           0.0046311,              0.9839,                   1,             0.98597,             0.94034,            0.005268,           0.0024663,           0.0012697,           0.0021394,           0.0021394,           0.0021394
                 399,            0.011109,           0.0063731,           0.0031243,             0.98393,                   1,             0.98639,             0.91504,           0.0064249,              0.0026,           0.0012758,           0.0021196,           0.0021196,           0.0021196
                 400,             0.01464,           0.0059925,           0.0041357,             0.98391,                   1,             0.98639,             0.93106,           0.0056347,           0.0024897,           0.0012778,           0.0020998,           0.0020998,           0.0020998
                 401,             0.01228,           0.0046303,           0.0029201,             0.98394,                   1,             0.98639,             0.93123,           0.0053427,           0.0024066,           0.0012781,             0.00208,             0.00208,             0.00208
                 402,            0.012125,           0.0057386,           0.0047215,             0.98383,                   1,             0.98639,             0.93183,           0.0048979,           0.0023684,           0.0012798,           0.0020602,           0.0020602,           0.0020602
                 403,           0.0099704,           0.0049909,           0.0034525,             0.98338,                   1,             0.98556,             0.91771,           0.0053895,           0.0024878,           0.0013122,           0.0020404,           0.0020404,           0.0020404
                 404,            0.012137,           0.0057907,           0.0031599,             0.98338,                   1,             0.98556,             0.94568,            0.004995,           0.0024301,           0.0013119,           0.0020206,           0.0020206,           0.0020206
                 405,            0.011877,           0.0051584,           0.0041245,             0.98378,                   1,             0.98514,             0.93281,           0.0057289,           0.0024864,           0.0012767,           0.0020008,           0.0020008,           0.0020008
                 406,            0.012623,            0.004789,           0.0060337,             0.98399,                   1,             0.98514,             0.92254,           0.0047703,           0.0023589,           0.0012588,            0.001981,            0.001981,            0.001981
                 407,            0.011039,           0.0053058,           0.0027216,             0.98429,                   1,             0.98431,             0.91244,           0.0057935,           0.0024572,            0.001224,           0.0019612,           0.0019612,           0.0019612
                 408,            0.012519,           0.0052948,           0.0034231,             0.98435,                   1,             0.98431,             0.94338,           0.0046917,           0.0023175,           0.0012184,           0.0019414,           0.0019414,           0.0019414
                 409,            0.010916,           0.0050808,           0.0026404,             0.98426,                   1,             0.98319,             0.92158,           0.0056328,           0.0024141,           0.0012231,           0.0019216,           0.0019216,           0.0019216
                 410,            0.011101,           0.0061535,           0.0032232,              0.9842,                   1,             0.98319,             0.92595,           0.0050992,           0.0023779,           0.0012278,           0.0019018,           0.0019018,           0.0019018
                 411,            0.011061,           0.0048794,           0.0030968,             0.98423,                   1,             0.98361,             0.92812,           0.0053267,           0.0024277,             0.00122,            0.001882,            0.001882,            0.001882
                 412,            0.012138,            0.004285,           0.0019589,             0.98432,                   1,             0.98319,             0.93865,            0.004659,           0.0023223,           0.0012117,           0.0018622,           0.0018622,           0.0018622
                 413,            0.010465,           0.0052144,           0.0024995,             0.98437,                   1,             0.98389,             0.93582,           0.0048571,           0.0023368,           0.0012023,           0.0018424,           0.0018424,           0.0018424
                 414,            0.011496,           0.0062977,           0.0038762,             0.98441,                   1,             0.98389,             0.92958,           0.0051133,           0.0024082,           0.0011951,           0.0018226,           0.0018226,           0.0018226
                 415,            0.011322,           0.0050095,           0.0044589,              0.9844,                   1,             0.98389,             0.91893,           0.0056831,           0.0025067,           0.0011655,           0.0018028,           0.0018028,           0.0018028
                 416,            0.013183,           0.0056761,           0.0044727,             0.98449,                   1,             0.98389,             0.94128,           0.0046621,           0.0023531,           0.0011542,            0.001783,            0.001783,            0.001783
                 417,            0.010833,           0.0054605,           0.0022244,             0.98441,                   1,             0.98389,             0.92255,              0.0056,            0.002492,           0.0011443,           0.0017632,           0.0017632,           0.0017632
                 418,             0.01099,           0.0050803,           0.0030922,              0.9844,                   1,             0.98389,             0.93582,           0.0047606,           0.0023932,           0.0011415,           0.0017434,           0.0017434,           0.0017434
                 419,            0.010651,            0.005827,           0.0026789,             0.98449,                   1,             0.98389,             0.93371,           0.0051033,           0.0024353,           0.0011269,           0.0017236,           0.0017236,           0.0017236
                 420,            0.011247,           0.0040299,           0.0045308,             0.98455,                   1,             0.98389,              0.9417,            0.004951,           0.0024075,           0.0011177,           0.0017038,           0.0017038,           0.0017038
                 421,            0.010572,           0.0055644,           0.0019477,             0.98457,                   1,             0.98389,             0.93436,           0.0046779,           0.0023746,           0.0011061,            0.001684,            0.001684,            0.001684
                 422,            0.010961,           0.0050529,           0.0044959,             0.98457,                   1,             0.98389,             0.93583,           0.0045698,           0.0023921,           0.0010963,           0.0016642,           0.0016642,           0.0016642
                 423,            0.010739,           0.0055239,           0.0042902,             0.98462,                   1,             0.98389,             0.94018,           0.0045945,           0.0023546,            0.001082,           0.0016444,           0.0016444,           0.0016444
                 424,            0.011132,           0.0054522,           0.0031565,             0.98463,                   1,             0.98389,             0.94883,           0.0048871,           0.0023304,            0.001074,           0.0016246,           0.0016246,           0.0016246
                 425,            0.012062,           0.0053607,           0.0037333,             0.98458,                   1,             0.98431,             0.92421,           0.0050845,           0.0023266,           0.0010684,           0.0016048,           0.0016048,           0.0016048
                 426,            0.010498,           0.0052375,           0.0020774,             0.98456,                   1,             0.98514,             0.93488,           0.0047169,           0.0022665,            0.001061,            0.001585,            0.001585,            0.001585
                 427,            0.009833,           0.0042983,           0.0030225,             0.98453,                   1,             0.98556,             0.92314,           0.0051025,           0.0023166,           0.0010475,           0.0015652,           0.0015652,           0.0015652
                 428,            0.010971,           0.0052968,           0.0042872,             0.98449,                   1,             0.98556,             0.93652,           0.0044596,           0.0022169,            0.001043,           0.0015454,           0.0015454,           0.0015454
                 429,            0.010067,           0.0055605,           0.0033498,             0.98447,                   1,             0.98472,             0.93695,           0.0045121,           0.0022297,           0.0010366,           0.0015256,           0.0015256,           0.0015256
                 430,             0.01109,           0.0048149,           0.0028774,             0.98445,                   1,             0.98472,             0.93943,           0.0044993,           0.0022079,           0.0010302,           0.0015058,           0.0015058,           0.0015058
                 431,           0.0096975,           0.0051169,           0.0043197,             0.98444,                   1,             0.98431,             0.93805,           0.0046796,           0.0022419,           0.0010152,            0.001486,            0.001486,            0.001486
                 432,            0.010546,           0.0051515,           0.0031802,             0.98443,                   1,             0.98431,             0.93488,           0.0048915,           0.0022476,           0.0010093,           0.0014662,           0.0014662,           0.0014662
                 433,             0.01107,           0.0059197,           0.0034259,             0.98445,                   1,             0.98431,             0.94066,           0.0043361,            0.002169,           0.0010009,           0.0014464,           0.0014464,           0.0014464
                 434,            0.010782,           0.0055033,           0.0030346,             0.98448,                   1,             0.98431,             0.93638,           0.0047433,           0.0022338,          0.00099755,           0.0014266,           0.0014266,           0.0014266
                 435,           0.0098607,           0.0053807,           0.0038139,             0.98445,                   1,             0.98472,             0.94034,           0.0053955,           0.0022644,          0.00098435,           0.0014068,           0.0014068,           0.0014068
                 436,            0.011792,           0.0052032,           0.0031459,             0.98446,                   1,             0.98514,             0.93915,           0.0050164,           0.0022177,          0.00097913,            0.001387,            0.001387,            0.001387
                 437,            0.010421,            0.005631,           0.0026973,             0.98444,                   1,             0.98472,              0.9429,           0.0043684,           0.0021236,          0.00097258,           0.0013672,           0.0013672,           0.0013672
                 438,            0.010795,           0.0050027,           0.0028603,             0.98446,                   1,             0.98431,             0.94097,           0.0046901,            0.002171,          0.00097023,           0.0013474,           0.0013474,           0.0013474
                 439,           0.0095327,              0.0053,           0.0024741,             0.98444,                   1,             0.98431,             0.93769,           0.0047973,           0.0021642,          0.00096238,           0.0013276,           0.0013276,           0.0013276
                 440,            0.012238,           0.0057797,           0.0026712,             0.98448,                   1,             0.98431,             0.93689,           0.0043171,           0.0020966,          0.00096081,           0.0013078,           0.0013078,           0.0013078
                 441,            0.010373,           0.0051538,           0.0024206,             0.98449,                   1,             0.98431,             0.92902,           0.0049108,           0.0021741,          0.00095635,            0.001288,            0.001288,            0.001288
                 442,            0.011062,           0.0046401,           0.0033979,             0.98449,                   1,             0.98431,             0.94586,           0.0044278,           0.0021033,          0.00095371,           0.0012682,           0.0012682,           0.0012682
                 443,           0.0099277,           0.0047643,           0.0034727,             0.98449,                   1,             0.98431,             0.93474,           0.0047787,           0.0021596,          0.00094936,           0.0012484,           0.0012484,           0.0012484
                 444,            0.011106,           0.0048086,           0.0039205,              0.9845,                   1,             0.98431,             0.94796,           0.0042838,           0.0020918,            0.000946,           0.0012286,           0.0012286,           0.0012286
                 445,            0.010248,           0.0049534,           0.0019223,             0.98448,                   1,             0.98389,             0.94267,           0.0044363,           0.0021372,           0.0009457,           0.0012088,           0.0012088,           0.0012088
                 446,             0.01086,           0.0057447,           0.0028091,             0.98449,                   1,             0.98361,             0.93999,           0.0044169,            0.002171,          0.00094443,            0.001189,            0.001189,            0.001189
                 447,           0.0095529,           0.0049292,           0.0021442,             0.98451,                   1,             0.98361,             0.94094,           0.0045689,           0.0022397,          0.00094087,           0.0011692,           0.0011692,           0.0011692
                 448,            0.011104,           0.0053675,           0.0036731,              0.9845,                   1,             0.98361,             0.93239,           0.0047048,           0.0022343,          0.00093435,           0.0011494,           0.0011494,           0.0011494
                 449,            0.010019,           0.0047023,           0.0022374,              0.9845,                   1,             0.98361,             0.94388,            0.004272,           0.0021779,          0.00093251,           0.0011296,           0.0011296,           0.0011296
                 450,            0.010034,           0.0053085,           0.0023999,             0.98449,                   1,             0.98361,             0.93178,           0.0046107,           0.0022349,          0.00092981,           0.0011098,           0.0011098,           0.0011098
                 451,           0.0098659,           0.0048901,           0.0019969,             0.98453,                   1,             0.98361,             0.94166,           0.0046417,           0.0022495,          0.00092669,             0.00109,             0.00109,             0.00109
                 452,            0.010658,           0.0048792,           0.0023461,             0.98455,                   1,             0.98389,             0.94216,           0.0044297,           0.0022114,          0.00092452,           0.0010702,           0.0010702,           0.0010702
                 453,           0.0097427,            0.004882,           0.0027836,             0.98455,                   1,             0.98389,             0.94729,           0.0044984,           0.0022462,          0.00092422,           0.0010504,           0.0010504,           0.0010504
                 454,            0.010209,           0.0048919,           0.0034127,             0.98457,                   1,             0.98389,             0.94088,           0.0045222,           0.0022526,          0.00092235,           0.0010306,           0.0010306,           0.0010306
                 455,           0.0098331,           0.0048274,            0.003248,             0.98456,                   1,             0.98472,             0.94788,           0.0044463,           0.0022464,          0.00091492,           0.0010108,           0.0010108,           0.0010108
                 456,            0.010453,           0.0050216,           0.0032612,             0.98456,                   1,             0.98472,             0.94644,           0.0042459,           0.0022199,          0.00091297,            0.000991,            0.000991,            0.000991
                 457,           0.0099833,           0.0044539,           0.0020862,             0.98456,                   1,             0.98472,             0.95005,           0.0041975,           0.0022408,          0.00090979,           0.0009712,           0.0009712,           0.0009712
                 458,           0.0095282,           0.0043328,           0.0019487,             0.98456,                   1,             0.98472,             0.95089,           0.0042273,           0.0022604,          0.00090848,           0.0009514,           0.0009514,           0.0009514
                 459,           0.0095103,           0.0055085,           0.0022526,             0.98457,                   1,             0.98556,             0.94161,           0.0044927,           0.0023512,          0.00090517,           0.0009316,           0.0009316,           0.0009316
                 460,           0.0099501,           0.0043483,           0.0016647,             0.98456,                   1,             0.98556,             0.94411,           0.0043194,           0.0022966,          0.00089979,           0.0009118,           0.0009118,           0.0009118
                 461,            0.010324,            0.005501,           0.0020342,             0.98457,                   1,             0.98556,             0.94881,           0.0042485,            0.002259,          0.00089688,            0.000892,            0.000892,            0.000892
                 462,           0.0097389,           0.0050938,           0.0038657,             0.98456,                   1,             0.98667,             0.94576,           0.0041164,           0.0022254,          0.00089486,           0.0008722,           0.0008722,           0.0008722
                 463,           0.0093816,           0.0052446,           0.0026574,             0.98456,                   1,             0.98667,             0.95215,           0.0044118,           0.0022464,          0.00088938,           0.0008524,           0.0008524,           0.0008524
                 464,             0.01044,            0.004716,           0.0035255,             0.98456,                   1,             0.98708,             0.94346,           0.0040531,           0.0021735,          0.00088527,           0.0008326,           0.0008326,           0.0008326
                 465,           0.0092382,           0.0053051,            0.004134,             0.98453,                   1,             0.98708,             0.93927,           0.0041823,            0.002193,           0.0008814,           0.0008128,           0.0008128,           0.0008128
                 466,           0.0087242,            0.004955,           0.0033615,             0.98455,                   1,             0.98708,             0.94096,           0.0040943,           0.0021754,          0.00087967,            0.000793,            0.000793,            0.000793
                 467,           0.0087677,           0.0053286,           0.0028797,             0.98455,                   1,              0.9875,             0.94359,           0.0041023,           0.0021999,          0.00087805,           0.0007732,           0.0007732,           0.0007732
                 468,           0.0095813,           0.0052571,           0.0019147,             0.98456,                   1,             0.98792,             0.94259,           0.0041886,           0.0022191,          0.00087673,           0.0007534,           0.0007534,           0.0007534
                 469,           0.0099048,           0.0046231,           0.0026354,             0.98457,                   1,             0.98792,              0.9378,           0.0041581,           0.0022111,           0.0008751,           0.0007336,           0.0007336,           0.0007336
                 470,           0.0093859,           0.0052311,           0.0020704,             0.98459,                   1,             0.98792,             0.95437,           0.0041079,           0.0022119,          0.00087242,           0.0007138,           0.0007138,           0.0007138
                 471,            0.009552,           0.0041429,           0.0045313,             0.98457,                   1,             0.98792,             0.95062,           0.0040976,           0.0022014,          0.00086761,            0.000694,            0.000694,            0.000694
                 472,           0.0090671,           0.0047991,           0.0018972,             0.98457,                   1,             0.98708,             0.95852,           0.0040842,           0.0022037,          0.00086665,           0.0006742,           0.0006742,           0.0006742
                 473,            0.010042,           0.0048943,           0.0060138,             0.98456,                   1,             0.98708,             0.95087,           0.0039953,           0.0021792,          0.00086335,           0.0006544,           0.0006544,           0.0006544
                 474,           0.0089875,           0.0046536,            0.001812,             0.98453,                   1,             0.98708,             0.95872,           0.0040796,           0.0021884,          0.00086201,           0.0006346,           0.0006346,           0.0006346
                 475,           0.0090923,           0.0052332,           0.0016483,             0.98453,                   1,              0.9875,             0.95217,           0.0041081,           0.0022044,          0.00085924,           0.0006148,           0.0006148,           0.0006148
                 476,           0.0086842,           0.0047473,           0.0019539,             0.98452,                   1,              0.9875,             0.95425,           0.0040116,           0.0021672,          0.00085791,            0.000595,            0.000595,            0.000595
